CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2
013252,TREMEZZINA,COMO,3053,1280
016142,MOZZANICA,BERGAMO,2629,1110
012010,BEDERO VALCUVIA,VARESE,367,143
014071,VALDIDENTRO,SONDRIO,2136,970
013111,GRANDOLA ED UNITI,COMO,764,301
017067,DESENZANO DEL GARDA,BRESCIA,16199,7191
018058,COSTA DE' NOBILI,PAVIA,196,81
016027,BLELLO,BERGAMO,33,15
016108,GANDINO,BERGAMO,2975,1452
017160,REMEDELLO,BRESCIA,1852,811
097040,INTROBIO,LECCO,1304,646
015155,NOSATE,MILANO,381,175
019105,TORLINO VIMERCATI,CREMONA,266,116
017035,CAPO DI PONTE,BRESCIA,1665,744
013098,FAGGETO LARIO,COMO,750,298
017162,ROCCAFRANCA,BRESCIA,2424,1257
015224,TRUCCAZZANO,MILANO,3265,1329
019090,SAN GIOVANNI IN CROCE,CREMONA,1155,564
013025,BLESSAGNO,COMO,160,66
014053,POSTALESIO,SONDRIO,396,159
018155,TORRAZZA COSTE,PAVIA,897,446
016066,CAVERNAGO,BERGAMO,1387,525
018103,NICORVO,PAVIA,148,64
013058,CASTELMARTE,COMO,862,353
014075,VERCEIA,SONDRIO,616,276
017080,GOTTOLENGO,BRESCIA,2839,1253
017046,CAZZAGO SAN MARTINO,BRESCIA,6459,2549
015087,CORNAREDO,MILANO,13143,5553
017101,MALONNO,BRESCIA,2093,875
016056,CARONA,BERGAMO,162,92
015010,ARLUNO,MILANO,7265,3118
015125,LOCATE DI TRIULZI,MILANO,5987,2528
012054,COMABBIO,VARESE,649,278
018185,ZECCONE,PAVIA,967,359
012045,CASTELVECCANA,VARESE,1074,476
016071,CERETE,BERGAMO,1119,521
012080,GORNATE-OLONA,VARESE,1204,514
019024,CASTEL GABBIANO,CREMONA,235,118
108014,CAMPARADA,MONZA E DELLA BRIANZA,1225,525
018154,SUARDI,PAVIA,290,126
017019,BIONE,BRESCIA,842,411
016145,OLMO AL BREMBO,BERGAMO,288,152
108047,VEDUGGIO CON COLZANO,MONZA E DELLA BRIANZA,2738,1145
017034,CALVISANO,BRESCIA,4539,1749
017142,PIAN CAMUNO,BRESCIA,2732,1086
015172,PESSANO CON BORNAGO,MILANO,5277,2165
015222,TRIBIANO,MILANO,2078,765
013226,TREZZONE,COMO,155,68
098011,CASELLE LANDI,LODI,969,411
108035,NOVA MILANESE,MONZA E DELLA BRIANZA,12985,5702
018121,RETORBIDO,PAVIA,939,508
017198,VEZZA D'OGLIO,BRESCIA,981,351
013045,CARBONATE,COMO,1748,721
012052,CLIVIO,VARESE,1141,476
017079,GIANICO,BRESCIA,1387,588
015169,PAULLO,MILANO,7201,2973
019083,RIVAROLO DEL RE ED UNITI,CREMONA,1009,498
016125,LENNA,BERGAMO,343,198
017106,MARONE,BRESCIA,1968,863
018015,BORGARELLO,PAVIA,1644,757
020030,MANTOVA,MANTOVA,28190,14699
013145,MENAGGIO,COMO,1953,902
016124,LEFFE,BERGAMO,2720,1342
014016,CEDRASCO,SONDRIO,290,141
014058,SAN GIACOMO FILIPPO,SONDRIO,209,96
014041,MELLO,SONDRIO,520,190
013159,MOZZATE,COMO,4909,2090
020041,PIUBEGA,MANTOVA,885,390
020062,SERRAVALLE A PO,MANTOVA,915,403
012036,CASALE LITTA,VARESE,1492,649
017016,BERZO DEMO,BRESCIA,1069,484
019057,MARTIGNANA DI PO,CREMONA,1001,478
018049,CIGOGNOLA,PAVIA,857,374
013154,MONTANO LUCINO,COMO,3159,1376
098048,SAN MARTINO IN STRADA,LODI,2448,981
017005,ANFO,BRESCIA,265,123
016036,BRANZI,BERGAMO,426,224
012092,LUINO,VARESE,7932,3489
108043,TRIUGGIO,MONZA E DELLA BRIANZA,5286,2352
019073,PIERANICA,CREMONA,693,294
012043,CASTELLO CABIAGLIO,VARESE,289,136
016084,COSTA DI MEZZATE,BERGAMO,1891,738
097015,CASARGO,LECCO,585,288
018039,CASTELLO D'AGOGNA,PAVIA,622,281
016065,CASTRO,BERGAMO,888,459
014008,BIANZONE,SONDRIO,794,378
098055,SORDIO,LODI,2083,825
017009,BAGNOLO MELLA,BRESCIA,7541,3369
016062,CASTELLI CALEPIO,BERGAMO,6143,3302
020056,SAN GIACOMO DELLE SEGNATE,MANTOVA,917,368
097042,LECCO,LECCO,30311,15260
018080,LARDIRAGO,PAVIA,722,371
098008,CASALETTO LODIGIANO,LODI,1712,691
018018,BORGO SAN SIRO,PAVIA,560,293
017134,PARATICO,BRESCIA,2785,1500
017064,CORZANO,BRESCIA,820,327
019069,PESCAROLO ED UNITI,CREMONA,908,400
017085,ISEO,BRESCIA,5905,3636
020057,SAN GIORGIO BIGARELLO,MANTOVA,6802,3037
013204,SAN BARTOLOMEO VAL CAVARGNA,COMO,639,194
017105,MARMENTINO,BRESCIA,409,156
017124,ONO SAN PIETRO,BRESCIA,650,286
018171,VARZI,PAVIA,2009,1379
019056,MALAGNINO,CREMONA,1104,519
014068,TOVO DI SANT'AGATA,SONDRIO,368,170
018047,CERVESINA,PAVIA,752,415
015210,SETTALA,MILANO,4289,1657
016058,CASAZZA,BERGAMO,2130,931
016202,SORISOLE,BERGAMO,5009,2448
013217,SORMANO,COMO,378,163
019021,CASALMAGGIORE,CREMONA,7808,3966
017031,CAINO,BRESCIA,1229,527
016200,SOLTO COLLINA,BERGAMO,1194,532
013009,ANZANO DEL PARCO,COMO,1240,497
013040,CAMPIONE D'ITALIA,COMO,267,176
097050,MOGGIO,LECCO,298,159
016214,TORRE BOLDONE,BERGAMO,5217,2632
016249,CORNALBA,BERGAMO,159,87
016199,SERINA,BERGAMO,1215,627
019006,BONEMERSE,CREMONA,964,496
097026,COSTA MASNAGA,LECCO,3183,1269
016070,CENE,BERGAMO,2282,1065
015194,SAN GIORGIO SU LEGNANO,MILANO,3890,1763
018104,OLEVANO DI LOMELLINA,PAVIA,368,142
014063,TALAMONA,SONDRIO,2792,1288
013024,BIZZARONE,COMO,916,335
013133,LOMAZZO,COMO,5941,2461
016177,PUMENENGO,BERGAMO,957,544
097075,SIRONE,LECCO,1555,636
012063,CUVIO,VARESE,998,447
017206,PIANCOGNO,BRESCIA,2968,1303
016115,GORLE,BERGAMO,3929,1860
018084,LUNGAVILLA,PAVIA,1431,688
018026,CAMPOSPINOSO,PAVIA,643,309
012057,CROSIO DELLA VALLE,VARESE,381,180
019022,CASALMORANO,CREMONA,1023,529
017036,CAPOVALLE,BRESCIA,219,106
017115,MURA,BRESCIA,439,179
017183,TAVERNOLE SUL MELLA,BRESCIA,761,351
098025,CRESPIATICA,LODI,1198,466
019066,PALAZZO PIGNANO,CREMONA,2276,917
013123,LASNIGO,COMO,287,100
013239,VERCANA,COMO,458,213
017078,GHEDI,BRESCIA,9897,4251
015038,BUSCATE,MILANO,2590,1090
013246,ZELBIO,COMO,88,32
017205,ZONE,BRESCIA,669,297
017184,TEMU',BRESCIA,689,299
017022,BORNO,BRESCIA,1719,831
012061,CURIGLIA CON MONTEVIASCO,VARESE,84,45
018179,VILLANOVA D'ARDENGHI,PAVIA,509,205
017074,GARDONE RIVIERA,BRESCIA,1460,648
016064,CASTIONE DELLA PRESOLANA,BERGAMO,2311,1019
016107,GANDELLINO,BERGAMO,678,322
014073,VALFURVA,SONDRIO,1418,628
015201,SAN VITTORE OLONA,MILANO,4708,2037
013238,VENIANO,COMO,1765,713
018106,OTTOBIANO,PAVIA,579,302
016105,FORNOVO SAN GIOVANNI,BERGAMO,1953,793
017149,PONTEVICO,BRESCIA,4591,2385
097076,SIRTORI,LECCO,1706,687
016126,LEVATE,BERGAMO,2355,982
017102,MANERBA DEL GARDA,BRESCIA,2472,1005
019030,CICOGNOLO,CREMONA,540,260
020011,CASALOLDO,MANTOVA,1318,596
017013,BASSANO BRESCIANO,BRESCIA,1387,531
016021,BARZANA,BERGAMO,1074,447
017023,BOTTICINO,BRESCIA,7129,2961
018112,PIEVE ALBIGNOLA,PAVIA,521,250
108048,VERANO BRIANZA,MONZA E DELLA BRIANZA,5522,2419
097083,VALMADRERA,LECCO,7128,3288
108039,SEREGNO,MONZA E DELLA BRIANZA,26639,11585
017144,POLAVENO,BRESCIA,1555,663
016101,FONTANELLA,BERGAMO,2434,1053
097033,ELLO,LECCO,825,365
019094,SERGNANO,CREMONA,2118,922
018002,ALBAREDO ARNABOLDI,PAVIA,141,69
098040,MONTANASO LOMBARDO,LODI,1528,651
018182,VOGHERA,PAVIA,22519,12125
016251,SOLZA,BERGAMO,1074,419
015041,BUSTO GAROLFO,MILANO,8023,3444
108011,BRIOSCO,MONZA E DELLA BRIANZA,3701,1574
015176,POGLIANO MILANESE,MILANO,5052,2145
014015,CASTIONE ANDEVENNO,SONDRIO,980,411
108020,COGLIATE,MONZA E DELLA BRIANZA,5077,2132
013048,CARUGO,COMO,3984,1481
015247,ZIBIDO SAN GIACOMO,MILANO,3791,1456
097014,CARENNO,LECCO,899,424
016209,SUISIO,BERGAMO,1980,792
017130,PADERNO FRANCIACORTA,BRESCIA,2329,945
012006,AZZATE,VARESE,2713,1198
097065,PASTURO,LECCO,1266,560
015209,SESTO SAN GIOVANNI,MILANO,45680,21955
012029,CAIRATE,VARESE,4344,1961
013160,MUSSO,COMO,634,270
012132,VARANO BORGHI,VARESE,1362,618
017038,CAPRIOLO,BRESCIA,5582,3036
018111,PIETRA DE' GIORGI,PAVIA,441,213
014031,GEROLA ALTA,SONDRIO,104,62
097047,MARGNO,LECCO,249,96
015177,POZZO D'ADDA,MILANO,3384,1343
013249,GRAVEDONA ED UNITI,COMO,2592,1199
018100,MONTU' BECCARIA,PAVIA,954,446
016011,ARCENE,BERGAMO,2704,1265
098039,MERLINO,LODI,993,350
097027,CRANDOLA VALSASSINA,LECCO,195,82
020008,CANNETO SULL'OGLIO,MANTOVA,2299,1075
017112,MONTICELLI BRUSATI,BRESCIA,2929,1231
019039,CUMIGNANO SUL NAVIGLIO,CREMONA,227,120
012108,OLGIATE OLONA,VARESE,7135,3178
019015,CAPRALBA,CREMONA,1509,737
016003,ALBANO SANT'ALESSANDRO,BERGAMO,4525,1937
012060,CUNARDO,VARESE,1537,664
017108,MILZANO,BRESCIA,960,410
012082,INARZO,VARESE,619,274
017152,PRALBOINO,BRESCIA,1686,760
017041,CASTELCOVATI,BRESCIA,3512,1324
019103,STAGNO LOMBARDO,CREMONA,929,465
017070,ESINE,BRESCIA,3284,1495
108040,SEVESO,MONZA E DELLA BRIANZA,13437,5948
016194,SCANZOROSCIATE,BERGAMO,6026,2920
013130,LIVO,COMO,86,31
019084,RIVOLTA D'ADDA,CREMONA,4978,2420
016023,BERBENNO,BERGAMO,1589,688
014024,COSIO VALTELLINO,SONDRIO,3302,1453
098004,BORGHETTO LODIGIANO,LODI,2689,1188
016067,CAZZANO SANT'ANDREA,BERGAMO,811,331
018005,ARENA PO,PAVIA,890,434
020035,MOGLIA,MANTOVA,3029,1335
097056,NIBIONNO,LECCO,2475,1014
012115,RANCIO VALCUVIA,VARESE,467,183
012131,VALGANNA,VARESE,846,350
014077,VILLA DI CHIAVENNA,SONDRIO,527,212
016137,MONASTEROLO DEL CASTELLO,BERGAMO,629,271
013075,COMO,COMO,52465,23366
014034,GROSOTTO,SONDRIO,1082,604
097057,OGGIONO,LECCO,5519,2568
013100,FENEGRO',COMO,1802,700
016082,CORNA IMAGNA,BERGAMO,532,241
019027,CASTELVISCONTI,CREMONA,188,92
016151,ORNICA,BERGAMO,100,47
019041,DOVERA,CREMONA,2439,1004
016013,ARZAGO D'ADDA,BERGAMO,1506,669
017061,CONCESIO,BRESCIA,10077,4366
019109,TRESCORE CREMASCO,CREMONA,1583,696
013135,LUISAGO,COMO,1698,696
012122,SOLBIATE OLONA,VARESE,3098,1458
012042,CASTELLANZA,VARESE,8567,3984
016162,PIANICO,BERGAMO,874,402
098038,MELETI,LODI,335,172
108002,AICURZIO,MONZA E DELLA BRIANZA,1272,557
015164,OSSONA,MILANO,2564,1047
016198,SERIATE,BERGAMO,14586,6924
016184,RONCOBELLO,BERGAMO,248,143
098031,LODI,LODI,30327,13793
013029,BRENNA,COMO,1464,510
014040,MAZZO DI VALTELLINA,SONDRIO,613,299
016173,PRADALUNGA,BERGAMO,2711,1160
017133,PALAZZOLO SULL'OGLIO,BRESCIA,11553,6145
020028,GUIDIZZOLO,MANTOVA,3097,1292
016009,AMBIVERE,BERGAMO,1406,647
019026,CASTELVERDE,CREMONA,3505,1776
019001,ACQUANEGRA CREMONESE,CREMONA,721,330
019053,ISOLA DOVARESE,CREMONA,787,408
015195,SAN GIULIANO MILANESE,MILANO,21576,8513
012084,ISPRA,VARESE,3009,1450
097025,CORTENOVA,LECCO,861,398
017008,AZZANO MELLA,BRESCIA,1977,726
017089,LIMONE SUL GARDA,BRESCIA,566,219
015167,PANTIGLIATE,MILANO,3569,1424
098002,BERTONICO,LODI,627,262
098029,GUARDAMIGLIO,LODI,1435,587
020055,SAN BENEDETTO PO,MANTOVA,3884,1856
019002,AGNADELLO,CREMONA,2163,847
013006,ALSERIO,COMO,876,321
012139,VIGGIU',VARESE,3596,3211
019113,VESCOVATO,CREMONA,2431,1206
016025,BERZO SAN FERMO,BERGAMO,670,285
017131,PAISCO LOVENO,BRESCIA,114,40
012107,OGGIONA CON SANTO STEFANO,VARESE,2418,1076
018177,VIGEVANO,PAVIA,34970,16739
018073,GODIASCO,PAVIA,2048,1212
014059,SERNIO,SONDRIO,315,145
018184,ZAVATTARELLO,PAVIA,600,379
016230,VEDESETA,BERGAMO,129,67
020029,MAGNACAVALLO,MANTOVA,857,348
020022,DOSOLO,MANTOVA,1792,834
018069,GARLASCO,PAVIA,5361,2351
012031,CARAVATE,VARESE,1480,600
012126,TERNATE,VARESE,1520,697
017052,CHIARI,BRESCIA,11169,4971
098034,MAIRAGO,LODI,902,370
097016,CASATENOVO,LECCO,7959,3644
018172,VELEZZO LOMELLINA,PAVIA,61,24
012123,SOMMA LOMBARDO,VARESE,9645,4539
016233,VERDELLO,BERGAMO,4627,2215
019005,BAGNOLO CREMASCO,CREMONA,2940,1269
017164,ROE' VOLCIANO,BRESCIA,2602,1227
097055,MORTERONE,LECCO,16,7
012056,CREMENAGA,VARESE,376,170
014021,CINO,SONDRIO,176,71
019111,VAIANO CREMASCO,CREMONA,2282,1007
019100,SPINADESCO,CREMONA,907,396
019078,QUINTANO,CREMONA,531,230
015042,CALVIGNASCO,MILANO,687,264
018101,MORNICO LOSANA,PAVIA,356,178
018021,BRALLO DI PREGOLA,PAVIA,260,161
108032,MISINTO,MONZA E DELLA BRIANZA,3376,1356
097049,MISSAGLIA,LECCO,5261,2236
012119,SARONNO,VARESE,23379,10490
017143,PISOGNE,BRESCIA,5271,2530
014046,NOVATE MEZZOLA,SONDRIO,1050,504
018187,ZENEVREDO,PAVIA,270,128
015055,CASARILE,MILANO,2111,808
017026,BRANDICO,BRESCIA,996,352
016212,TELGATE,BERGAMO,2738,1406
097019,CASTELLO DI BRIANZA,LECCO,1627,605
016102,FONTENO,BERGAMO,411,187
017076,GARGNANO,BRESCIA,1551,799
017082,IDRO,BRESCIA,1112,447
016237,VIGOLO,BERGAMO,307,106
017185,TIGNALE,BRESCIA,762,367
097092,LA VALLETTA BRIANZA,LECCO,2841,1168
016018,BAGNATICA,BERGAMO,2536,1057
018060,CURA CARPIGNANO,PAVIA,2861,1306
015122,LISCATE,MILANO,2344,857
014005,ARDENNO,SONDRIO,2028,942
019049,GOMBITO,CREMONA,374,190
019031,CINGIA DE' BOTTI,CREMONA,896,567
097064,PARLASCO,LECCO,107,44
108024,GIUSSANO,MONZA E DELLA BRIANZA,15366,6534
018040,CASTELNOVETTO,PAVIA,290,138
018099,MONTICELLI PAVESE,PAVIA,331,124
016073,CHIUDUNO,BERGAMO,3634,1532
016028,BOLGARE,BERGAMO,3412,1326
016178,RANICA,BERGAMO,3570,1841
018118,PORTALBERA,PAVIA,869,354
017172,SAN GERVASIO BRESCIANO,BRESCIA,1320,506
098033,MACCASTORNA,LODI,38,12
016049,CANONICA D'ADDA,BERGAMO,2321,984
018078,LANDRIANO,PAVIA,3552,1512
013129,LIPOMO,COMO,3831,1584
014051,POGGIRIDENTI,SONDRIO,1138,563
013053,CASNATE CON BERNATE,COMO,3230,1331
098001,ABBADIA CERRETO,LODI,195,84
012134,VEDANO OLONA,VARESE,4399,2082
016158,PARRE,BERGAMO,1750,760
012113,PORTO CERESIO,VARESE,1648,747
017021,BORGOSATOLLO,BRESCIA,5791,2360
017110,MONNO,BRESCIA,375,150
015093,CORSICO,MILANO,19474,8735
013211,SCHIGNANO,COMO,525,157
015099,DAIRAGO,MILANO,3601,1508
018149,SILVANO PIETRA,PAVIA,356,179
097093,VALVARRONE,LECCO,324,201
016119,GRONE,BERGAMO,467,224
016164,PIAZZA BREMBANA,BERGAMO,785,444
017103,MANERBIO,BRESCIA,7786,3519
016163,PIARIO,BERGAMO,746,366
018001,ALAGNA,PAVIA,426,171
016148,ONETA,BERGAMO,374,167
013229,VALBRONA,COMO,1595,629
020032,MARIANA MANTOVANA,MANTOVA,384,167
016128,LOVERE,BERGAMO,3530,1873
012096,MALNATE,VARESE,9573,4459
016159,PARZANICA,BERGAMO,185,137
015205,SEGRATE,MILANO,21767,9851
015191,SAN COLOMBANO AL LAMBRO,MILANO,4833,2358
019077,POZZAGLIO ED UNITI,CREMONA,890,379
018029,CANNETO PAVESE,PAVIA,770,356
016043,CALCINATE,BERGAMO,3313,1225
013007,ALZATE BRIANZA,COMO,3443,1380
015237,VIGNATE,MILANO,5270,2246
098012,CASELLE LURANI,LODI,1625,659
018123,ROBBIO,PAVIA,3283,1476
013251,COLVERDE,COMO,3159,1250
098003,BOFFALORA D'ADDA,LODI,1151,478
015078,CISLIANO,MILANO,2766,1073
013090,DONGO,COMO,2117,1011
019104,TICENGO,CREMONA,253,111
097062,PADERNO D'ADDA,LECCO,2390,1074
015108,GORGONZOLA,MILANO,12227,5326
013004,ALBESE CON CASSANO,COMO,3012,1376
017033,CALVAGESE DELLA RIVIERA,BRESCIA,1744,675
013121,LAMBRUGO,COMO,1680,630
020038,OSTIGLIA,MANTOVA,3836,1741
016160,PEDRENGO,BERGAMO,3442,1484
108021,CONCOREZZO,MONZA E DELLA BRIANZA,9494,4117
098024,CORTE PALASIO,LODI,959,369
020025,GAZZUOLO,MANTOVA,1174,583
015151,MOTTA VISCONTI,MILANO,4688,1856
020003,BAGNOLO SAN VITO,MANTOVA,3294,1448
097028,CREMELLA,LECCO,1060,430
016215,TORRE DE' BUSI,BERGAMO,1323,552
020064,SUSTINENTE,MANTOVA,1274,549
018146,SARTIRANA LOMELLINA,PAVIA,984,588
017140,PERTICA BASSA,BRESCIA,343,163
020052,RONCOFERRARO,MANTOVA,3971,1773
098043,OSPEDALETTO LODIGIANO,LODI,1064,434
017139,PERTICA ALTA,BRESCIA,296,122
015139,MEDIGLIA,MILANO,6948,2842
098030,LIVRAGA,LODI,1545,678
018011,BASTIDA PANCARANA,PAVIA,574,279
018074,GOLFERENZO,PAVIA,105,52
013063,CERANO D'INTELVI,COMO,365,116
017107,MAZZANO,BRESCIA,7386,3053
013118,INVERIGO,COMO,5714,2251
013199,RONAGO,COMO,928,373
017177,SENIGA,BRESCIA,890,418
018174,VERRETTO,PAVIA,220,107
019020,CASALETTO VAPRIO,CREMONA,983,411
016133,MARTINENGO,BERGAMO,5634,2504
016007,ALMENNO SAN SALVATORE,BERGAMO,3345,1654
012081,GRANTOLA,VARESE,713,277
013036,CADORAGO,COMO,4757,2050
097068,PESCATE,LECCO,1340,615
017081,GUSSAGO,BRESCIA,10576,4333
017203,VISANO,BRESCIA,1192,512
019032,CORTE DE' CORTESI CON CIGNONE,CREMONA,569,239
017150,PONTOGLIO,BRESCIA,3984,2208
015244,VIZZOLO PREDABISSI,MILANO,2557,1149
016203,SOTTO IL MONTE GIOVANNI XXIII,BERGAMO,2500,1047
014025,DAZIO,SONDRIO,295,134
012098,MARNATE,VARESE,4408,1916
013170,ORSENIGO,COMO,1830,690
015188,ROSATE,MILANO,3396,1345
013255,SOLBIATE CON CAGNO,COMO,2839,1281
014010,BUGLIO IN MONTE,SONDRIO,1233,509
014006,BEMA,SONDRIO,79,34
016033,BOSSICO,BERGAMO,643,277
013026,BLEVIO,COMO,687,287
017202,VIONE,BRESCIA,459,178
018086,MARCIGNAGO,PAVIA,1552,639
013144,MASLIANICO,COMO,1922,779
020061,SERMIDE E FELONICA,MANTOVA,4485,1931
017042,CASTEL MELLA,BRESCIA,6817,2619
097067,PERLEDO,LECCO,619,369
017104,MARCHENO,BRESCIA,2489,970
016103,FOPPOLO,BERGAMO,96,47
019016,CASALBUTTANO ED UNITI,CREMONA,2521,1435
018102,MORTARA,PAVIA,8122,3731
018131,ROVESCALA,PAVIA,433,221
018050,CILAVEGNA,PAVIA,3178,1472
016166,PIAZZOLO,BERGAMO,59,26
012100,MASCIAGO PRIMO,VARESE,143,55
015154,NERVIANO,MILANO,10381,4823
016180,RIVA DI SOLTO,BERGAMO,638,332
016113,GHISALBA,BERGAMO,3277,1356
016149,ONORE,BERGAMO,570,264
016097,FARA OLIVANA CON SOLA,BERGAMO,741,324
015114,INZAGO,MILANO,6708,2880
098042,ORIO LITTA,LODI,1198,530
097001,ABBADIA LARIANA,LECCO,1968,863
020053,ROVERBELLA,MANTOVA,4162,1681
016157,PALOSCO,BERGAMO,3425,1884
020047,QUISTELLO,MANTOVA,3022,1405
016205,SPINONE AL LAGO,BERGAMO,535,260
098059,VALERA FRATTA,LODI,883,368
015071,CERRO AL LAMBRO,MILANO,3293,1416
017161,REZZATO,BRESCIA,8187,3417
013250,BELLAGIO,COMO,2364,1184
016072,CHIGNOLO D'ISOLA,BERGAMO,1653,617
IGNOTO,IGNOTO,IGNOTA,108804,52128
017043,CASTENEDOLO,BRESCIA,7124,2886
108037,RENATE,MONZA E DELLA BRIANZA,2548,1153
014017,CERCINO,SONDRIO,415,197
016132,MAPELLO,BERGAMO,3765,1651
097008,BELLANO,LECCO,2308,1299
015142,MELZO,MILANO,11127,5047
013228,UGGIATE-TREVANO,COMO,3003,1213
016074,CISANO BERGAMASCO,BERGAMO,3556,1512
014072,VALDISOTTO,SONDRIO,1893,813
016193,SARNICO,BERGAMO,3968,2430
019062,OFFANENGO,CREMONA,3777,1680
012127,TRADATE,VARESE,10950,5020
018127,ROGNANO,PAVIA,325,102
016078,COLERE,BERGAMO,792,285
016091,DALMINE,BERGAMO,14460,6464
108036,ORNAGO,MONZA E DELLA BRIANZA,3069,1218
017002,ADRO,BRESCIA,4327,1767
014069,TRAONA,SONDRIO,1584,643
019087,SALVIROLA,CREMONA,658,286
012083,INDUNO OLONA,VARESE,6298,2894
015022,BESATE,MILANO,1112,438
108023,DESIO,MONZA E DELLA BRIANZA,24020,10531
014050,PIURO,SONDRIO,1133,499
019102,SPINO D'ADDA,CREMONA,4445,1714
015211,SETTIMO MILANESE,MILANO,12975,5348
098035,MALEO,LODI,2006,954
018051,CODEVILLA,PAVIA,533,275
015134,MARCALLO CON CASONE,MILANO,3688,1491
012125,TAINO,VARESE,1977,867
013186,POGNANA LARIO,COMO,423,180
018032,CASATISMA,PAVIA,491,221
016144,NEMBRO,BERGAMO,6642,3035
014007,BERBENNO DI VALTELLINA,SONDRIO,2742,1238
018143,SANTA MARIA DELLA VERSA,PAVIA,1270,543
019107,TORRE DE' PICENARDI,CREMONA,1288,637
017075,GARDONE VAL TROMPIA,BRESCIA,6872,3102
016191,SANTA BRIGIDA,BERGAMO,353,159
015058,CASOREZZO,MILANO,3103,1265
017062,CORTE FRANCA,BRESCIA,4222,1686
016220,TREVIOLO,BERGAMO,6738,2977
097071,ROBBIATE,LECCO,3752,1650
017165,RONCADELLE,BRESCIA,5771,2355
014011,CAIOLO,SONDRIO,650,268
020043,POMPONESCO,MANTOVA,874,410
097004,BALLABIO,LECCO,2763,1241
097078,SUELLO,LECCO,1232,518
019055,MADIGNANO,CREMONA,1877,846
017145,POLPENAZZE DEL GARDA,BRESCIA,1443,592
016061,CASSIGLIO,BERGAMO,74,36
020050,RIVAROLO MANTOVANO,MANTOVA,1413,779
098015,CASTIRAGA VIDARDO,LODI,1651,676
015136,MASATE,MILANO,1977,811
018183,VOLPARA,PAVIA,88,37
016026,BIANZANO,BERGAMO,334,146
020010,CASALMORO,MANTOVA,1181,463
012041,CASSANO VALCUVIA,VARESE,319,127
018107,PALESTRO,PAVIA,890,395
017015,BERLINGO,BRESCIA,1540,613
017090,LODRINO,BRESCIA,1010,450
018150,SIZIANO,PAVIA,3659,1537
098058,TURANO LODIGIANO,LODI,886,350
016168,PONTE NOSSA,BERGAMO,1198,613
020068,VILLIMPENTA,MANTOVA,1103,442
019044,FORMIGARA,CREMONA,608,297
018091,MEZZANA RABATTONE,PAVIA,277,134
018140,SANTA GIULETTA,PAVIA,908,457
012044,CASTELSEPRIO,VARESE,793,385
019007,BORDOLANO,CREMONA,345,157
016195,SCHILPARIO,BERGAMO,786,383
018164,TROMELLO,PAVIA,2038,919
015086,CORMANO,MILANO,11539,5036
108026,LESMO,MONZA E DELLA BRIANZA,4973,2021
016122,ISSO,BERGAMO,383,168
016171,PONTIDA,BERGAMO,1781,752
017010,BAGOLINO,BRESCIA,2402,1159
018180,VILLANTERIO,PAVIA,1815,930
018124,ROBECCO PAVESE,PAVIA,336,158
020071,BORGO VIRGILIO,MANTOVA,8161,3910
012020,BREZZO DI BEDERO,VARESE,639,233
013062,CAVARGNA,COMO,92,34
017119,NUVOLENTO,BRESCIA,2036,848
013202,ROVELLO PORRO,COMO,3480,1335
018020,BOSNASCO,PAVIA,343,154
097005,BARZAGO,LECCO,1591,600
013099,FALOPPIO,COMO,2726,1023
013107,GERA LARIO,COMO,581,281
016167,POGNANO,BERGAMO,887,391
018141,SANT'ALESSIO CON VIALONE,PAVIA,579,260
018116,PIZZALE,PAVIA,440,227
016176,PRESEZZO,BERGAMO,2869,1250
012088,LEGGIUNO,VARESE,2156,969
016141,MORNICO AL SERIO,BERGAMO,1705,624
018016,BORGO PRIOLO,PAVIA,719,362
013028,BREGNANO,COMO,3781,1527
016059,CASIRATE D'ADDA,BERGAMO,2275,999
098061,ZELO BUON PERSICO,LODI,4394,1707
012032,CARDANO AL CAMPO,VARESE,8112,3650
012015,BISUSCHIO,VARESE,2521,1038
017155,PREVALLE,BRESCIA,3195,1285
017056,COCCAGLIO,BRESCIA,4927,2004
012075,GERENZANO,VARESE,6168,2601
015051,CARUGATE,MILANO,8972,3642
012142,MACCAGNO CON PINO E VEDDASCA,VARESE,1298,558
018004,ALBUZZANO,PAVIA,2036,942
097024,COLLE BRIANZA,LECCO,1067,456
108022,CORREZZANA,MONZA E DELLA BRIANZA,1727,698
020002,ASOLA,MANTOVA,5717,2700
015116,LAINATE,MILANO,15563,6467
019064,OSTIANO,CREMONA,1675,838
012050,CISLAGO,VARESE,5979,2542
012011,BESANO,VARESE,1405,655
016143,MOZZO,BERGAMO,4564,2142
016001,ADRARA SAN MARTINO,BERGAMO,1053,574
015070,CERNUSCO SUL NAVIGLIO,MILANO,21303,9445
017159,QUINZANO D'OGLIO,BRESCIA,3940,1674
018027,CANDIA LOMELLINA,PAVIA,799,389
012019,BRENTA,VARESE,1012,420
013143,MARIANO COMENSE,COMO,15393,6126
012013,BESOZZO,VARESE,5016,2346
012129,TRONZANO LAGO MAGGIORE,VARESE,118,48
098022,CORNO GIOVINE,LODI,638,292
020070,VOLTA MANTOVANA,MANTOVA,3730,1633
017179,SIRMIONE,BRESCIA,4102,1607
012002,ALBIZZATE,VARESE,3130,1420
015130,MAGENTA,MILANO,14642,6562
016225,VALGOGLIO,BERGAMO,317,280
